agent,period,policy,state,action,next_state
245,10,1.0,3,0,4
245,11,1.0,4,0,4
245,12,1.0,4,1,0
245,13,1.0,0,0,0
245,14,1.0,0,0,0
245,15,1.0,0,0,1
245,16,1.0,1,1,0
245,17,1.0,0,0,1
245,18,1.0,1,0,2
245,19,1.0,2,1,1
245,20,1.0,1,0,2
245,21,1.0,2,0,3
245,22,1.0,3,1,0
245,23,1.0,0,0,1
245,24,1.0,1,0,2
245,25,1.0,2,1,0
245,26,1.0,0,0,0
245,27,1.0,0,0,1
245,28,1.0,1,0,1
245,29,1.0,1,0,1
246,0,0.0,4,1,0
246,1,0.0,0,0,1
246,2,0.0,1,0,2
246,3,0.0,2,1,1
246,4,0.0,1,0,2
246,5,0.0,2,1,0
246,6,0.0,0,0,1
246,7,0.0,1,0,2
246,8,0.0,2,0,3
246,9,0.0,3,0,4
246,10,0.0,4,1,0
246,11,0.0,0,0,1
246,12,0.0,1,0,2
246,13,0.0,2,0,3
246,14,0.0,3,1,0
246,15,0.0,0,0,1
246,16,0.0,1,1,0
246,17,0.0,0,0,1
246,18,0.0,1,0,2
246,19,0.0,2,1,0
246,20,0.0,0,0,1
246,21,0.0,1,0,2
246,22,0.0,2,1,0
246,23,0.0,0,0,1
246,24,0.0,1,0,2
246,25,0.0,2,1,1
246,26,0.0,1,0,2
246,27,0.0,2,0,3
246,28,0.0,3,0,4
246,29,0.0,4,1,0
247,0,1.0,4,1,0
247,1,1.0,0,0,1
247,2,1.0,1,1,0
247,3,1.0,0,0,0
247,4,1.0,0,0,1
247,5,1.0,1,0,1
247,6,1.0,1,1,1
247,7,1.0,1,0,2
247,8,1.0,2,1,0
247,9,1.0,0,0,0
247,10,1.0,0,0,0
247,11,1.0,0,0,1
247,12,1.0,1,1,0
247,13,1.0,0,0,1
247,14,1.0,1,0,2
247,15,1.0,2,1,1
247,16,1.0,1,1,0
247,17,1.0,0,0,0
247,18,1.0,0,0,0
247,19,1.0,0,1,0
247,20,1.0,0,0,0
247,21,1.0,0,1,0
247,22,1.0,0,0,1
247,23,1.0,1,1,1
247,24,1.0,1,0,2
247,25,1.0,2,0,3
247,26,1.0,3,1,0
247,27,1.0,0,1,0
247,28,1.0,0,0,0
247,29,1.0,0,0,1
248,0,0.0,3,1,0
248,1,0.0,0,0,1
248,2,0.0,1,0,2
248,3,0.0,2,0,3
248,4,0.0,3,0,4
248,5,0.0,4,1,0
248,6,0.0,0,0,1
248,7,0.0,1,0,1
248,8,0.0,1,0,1
248,9,0.0,1,0,2
248,10,0.0,2,1,0
248,11,0.0,0,0,1
248,12,0.0,1,0,1
248,13,0.0,1,1,0
248,14,0.0,0,0,1
248,15,0.0,1,0,2
248,16,0.0,2,0,3
248,17,0.0,3,1,0
248,18,0.0,0,0,0
248,19,0.0,0,0,1
248,20,0.0,1,0,2
248,21,0.0,2,0,3
248,22,0.0,3,1,0
248,23,0.0,0,0,1
248,24,0.0,1,0,1
248,25,0.0,1,0,2
248,26,0.0,2,0,3
248,27,0.0,3,0,4
248,28,0.0,4,1,0
248,29,0.0,0,0,1
249,0,1.0,2,0,3
249,1,1.0,3,0,4
249,2,1.0,4,0,4
249,3,1.0,4,1,0
249,4,1.0,0,0,0
249,5,1.0,0,0,1
249,6,1.0,1,0,2
249,7,1.0,2,1,0
249,8,1.0,0,0,1
249,9,1.0,1,1,0
249,10,1.0,0,0,0
249,11,1.0,0,0,0
249,12,1.0,0,0,1
249,13,1.0,1,0,1
249,14,1.0,1,0,2
249,15,1.0,2,0,3
249,16,1.0,3,0,4
249,17,1.0,4,1,1
249,18,1.0,1,0,2
249,19,1.0,2,0,3
249,20,1.0,3,0,4
249,21,1.0,4,1,1
249,22,1.0,1,0,2
249,23,1.0,2,0,3
249,24,1.0,3,1,1
249,25,1.0,1,1,0
249,26,1.0,0,0,1
249,27,1.0,1,0,2
249,28,1.0,2,1,0
249,29,1.0,0,0,1
250,0,0.0,3,1,0
250,1,0.0,0,0,1
250,2,0.0,1,1,0
250,3,0.0,0,0,1
250,4,0.0,1,1,0
250,5,0.0,0,0,1
250,6,0.0,1,0,2
250,7,0.0,2,0,3
250,8,0.0,3,1,0
250,9,0.0,0,0,1
250,10,0.0,1,0,2
250,11,0.0,2,0,2
250,12,0.0,2,0,2
250,13,0.0,2,1,1
250,14,0.0,1,0,2
250,15,0.0,2,0,2
250,16,0.0,2,1,0
250,17,0.0,0,0,1
250,18,0.0,1,0,1
250,19,0.0,1,1,0
250,20,0.0,0,0,1
250,21,0.0,1,0,1
250,22,0.0,1,0,2
250,23,0.0,2,0,3
250,24,0.0,3,0,4
250,25,0.0,4,1,0
250,26,0.0,0,0,1
250,27,0.0,1,0,2
250,28,0.0,2,0,3
250,29,0.0,3,0,4
251,0,1.0,4,1,0
251,1,1.0,0,0,0
251,2,1.0,0,0,0
251,3,1.0,0,0,1
251,4,1.0,1,0,2
251,5,1.0,2,1,0
251,6,1.0,0,0,1
251,7,1.0,1,0,2
251,8,1.0,2,1,0
251,9,1.0,0,1,0
251,10,1.0,0,0,1
251,11,1.0,1,0,2
251,12,1.0,2,1,0
251,13,1.0,0,0,1
251,14,1.0,1,0,2
251,15,1.0,2,0,2
251,16,1.0,2,1,0
251,17,1.0,0,0,1
251,18,1.0,1,0,2
251,19,1.0,2,1,0
251,20,1.0,0,0,1
251,21,1.0,1,0,2
251,22,1.0,2,1,0
251,23,1.0,0,0,1
251,24,1.0,1,0,2
251,25,1.0,2,1,0
251,26,1.0,0,0,1
251,27,1.0,1,0,2
251,28,1.0,2,1,0
251,29,1.0,0,1,0
252,0,0.0,3,1,1
252,1,0.0,1,1,0
252,2,0.0,0,0,1
252,3,0.0,1,1,0
252,4,0.0,0,0,1
252,5,0.0,1,0,1
252,6,0.0,1,0,2
252,7,0.0,2,0,3
252,8,0.0,3,1,0
252,9,0.0,0,0,1
252,10,0.0,1,1,1
252,11,0.0,1,0,1
252,12,0.0,1,0,2
252,13,0.0,2,1,0
252,14,0.0,0,0,1
252,15,0.0,1,0,2
252,16,0.0,2,1,0
252,17,0.0,0,0,0
252,18,0.0,0,0,1
252,19,0.0,1,1,0
252,20,0.0,0,0,1
252,21,0.0,1,0,1
252,22,0.0,1,0,2
252,23,0.0,2,1,0
252,24,0.0,0,0,0
252,25,0.0,0,0,1
252,26,0.0,1,0,2
252,27,0.0,2,0,2
252,28,0.0,2,0,2
252,29,0.0,2,0,3
253,0,1.0,3,1,0
253,1,1.0,0,0,1
253,2,1.0,1,0,2
253,3,1.0,2,1,0
253,4,1.0,0,0,0
253,5,1.0,0,0,1
253,6,1.0,1,0,2
253,7,1.0,2,1,1
253,8,1.0,1,1,0
253,9,1.0,0,0,1
253,10,1.0,1,0,1
253,11,1.0,1,1,0
253,12,1.0,0,0,1
253,13,1.0,1,0,2
253,14,1.0,2,1,1
253,15,1.0,1,1,1
253,16,1.0,1,0,2
253,17,1.0,2,1,1
253,18,1.0,1,0,2
253,19,1.0,2,1,0
253,20,1.0,0,0,1
253,21,1.0,1,1,0
253,22,1.0,0,0,0
253,23,1.0,0,0,1
253,24,1.0,1,1,0
253,25,1.0,0,1,0
253,26,1.0,0,0,0
253,27,1.0,0,0,1
253,28,1.0,1,0,2
253,29,1.0,2,0,3
254,0,0.0,0,0,1
254,1,0.0,1,0,2
254,2,0.0,2,1,0
254,3,0.0,0,0,1
254,4,0.0,1,1,0
254,5,0.0,0,0,1
254,6,0.0,1,0,1
254,7,0.0,1,1,0
254,8,0.0,0,0,1
254,9,0.0,1,1,0
254,10,0.0,0,0,0
254,11,0.0,0,0,1
254,12,0.0,1,1,0
254,13,0.0,0,0,0
254,14,0.0,0,0,1
254,15,0.0,1,0,2
254,16,0.0,2,1,0
254,17,0.0,0,0,1
254,18,0.0,1,0,2
254,19,0.0,2,1,0
254,20,0.0,0,0,1
254,21,0.0,1,1,1
254,22,0.0,1,0,1
254,23,0.0,1,1,0
254,24,0.0,0,0,1
254,25,0.0,1,1,0
254,26,0.0,0,0,1
254,27,0.0,1,1,1
254,28,0.0,1,0,2
254,29,0.0,2,1,1
255,0,1.0,3,0,4
255,1,1.0,4,1,0
255,2,1.0,0,0,1
255,3,1.0,1,1,0
255,4,1.0,0,0,0
255,5,1.0,0,0,1
255,6,1.0,1,1,0
255,7,1.0,0,0,1
255,8,1.0,1,1,0
255,9,1.0,0,0,0
255,10,1.0,0,0,1
255,11,1.0,1,1,0
255,12,1.0,0,0,1
255,13,1.0,1,0,2
255,14,1.0,2,0,2
255,15,1.0,2,1,0
255,16,1.0,0,0,1
255,17,1.0,1,0,2
255,18,1.0,2,1,0
255,19,1.0,0,0,0
255,20,1.0,0,0,1
255,21,1.0,1,0,2
255,22,1.0,2,1,0
255,23,1.0,0,0,1
255,24,1.0,1,0,2
255,25,1.0,2,0,3
255,26,1.0,3,1,1
255,27,1.0,1,1,0
255,28,1.0,0,0,1
255,29,1.0,1,1,0
256,0,0.0,2,0,3
256,1,0.0,3,1,0
256,2,0.0,0,1,1
256,3,0.0,1,0,2
256,4,0.0,2,0,3
256,5,0.0,3,1,0
256,6,0.0,0,0,1
256,7,0.0,1,0,2
256,8,0.0,2,0,2
256,9,0.0,2,1,0
256,10,0.0,0,0,1
256,11,0.0,1,0,2
256,12,0.0,2,0,3
256,13,0.0,3,0,4
256,14,0.0,4,0,4
256,15,0.0,4,1,0
256,16,0.0,0,0,1
256,17,0.0,1,0,1
256,18,0.0,1,0,2
256,19,0.0,2,0,3
256,20,0.0,3,1,0
256,21,0.0,0,0,1
256,22,0.0,1,0,2
256,23,0.0,2,0,3
256,24,0.0,3,1,0
256,25,0.0,0,0,0
256,26,0.0,0,0,0
256,27,0.0,0,0,1
256,28,0.0,1,0,2
256,29,0.0,2,1,0
257,0,1.0,0,0,1
257,1,1.0,1,0,1
257,2,1.0,1,0,2
257,3,1.0,2,1,1
257,4,1.0,1,0,2
257,5,1.0,2,0,2
257,6,1.0,2,0,3
257,7,1.0,3,0,3
257,8,1.0,3,1,0
257,9,1.0,0,0,1
257,10,1.0,1,1,0
257,11,1.0,0,0,0
257,12,1.0,0,1,1
257,13,1.0,1,0,2
257,14,1.0,2,0,3
257,15,1.0,3,1,0
257,16,1.0,0,0,1
257,17,1.0,1,0,2
257,18,1.0,2,0,3
257,19,1.0,3,1,0
257,20,1.0,0,0,1
257,21,1.0,1,0,2
257,22,1.0,2,0,3
257,23,1.0,3,1,0
257,24,1.0,0,1,0
257,25,1.0,0,0,1
257,26,1.0,1,0,1
257,27,1.0,1,1,0
257,28,1.0,0,0,1
257,29,1.0,1,0,2
258,0,0.0,0,0,0
258,1,0.0,0,0,1
258,2,0.0,1,1,0
258,3,0.0,0,0,0
258,4,0.0,0,0,1
258,5,0.0,1,0,2
258,6,0.0,2,1,0
258,7,0.0,0,1,0
258,8,0.0,0,0,1
258,9,0.0,1,0,2
258,10,0.0,2,0,3
258,11,0.0,3,1,0
258,12,0.0,0,0,1
258,13,0.0,1,0,2
258,14,0.0,2,1,0
258,15,0.0,0,0,1
258,16,0.0,1,1,0
258,17,0.0,0,0,1
258,18,0.0,1,0,2
258,19,0.0,2,1,1
258,20,0.0,1,0,2
258,21,0.0,2,0,3
258,22,0.0,3,0,4
258,23,0.0,4,0,4
258,24,0.0,4,1,0
258,25,0.0,0,0,0
258,26,0.0,0,0,0
258,27,0.0,0,0,1
258,28,0.0,1,0,2
258,29,0.0,2,0,3
259,0,1.0,2,0,3
259,1,1.0,3,1,0
259,2,1.0,0,1,0
259,3,1.0,0,0,1
259,4,1.0,1,0,1
259,5,1.0,1,0,2
259,6,1.0,2,0,3
259,7,1.0,3,0,3
259,8,1.0,3,1,0
259,9,1.0,0,0,1
259,10,1.0,1,1,0
259,11,1.0,0,0,1
259,12,1.0,1,1,0
259,13,1.0,0,0,0
259,14,1.0,0,0,1
259,15,1.0,1,0,2
259,16,1.0,2,0,3
259,17,1.0,3,1,0
259,18,1.0,0,0,0
259,19,1.0,0,0,0
259,20,1.0,0,1,0
259,21,1.0,0,0,1
259,22,1.0,1,1,0
259,23,1.0,0,0,0
259,24,1.0,0,1,0
259,25,1.0,0,0,1
259,26,1.0,1,0,2
259,27,1.0,2,1,0
259,28,1.0,0,0,1
259,29,1.0,1,0,1
260,0,0.0,4,1,0
260,1,0.0,0,0,1
260,2,0.0,1,0,2
260,3,0.0,2,1,0
260,4,0.0,0,0,0
260,5,0.0,0,0,1
260,6,0.0,1,0,2
260,7,0.0,2,0,3
260,8,0.0,3,0,4
260,9,0.0,4,1,0
260,10,0.0,0,0,0
260,11,0.0,0,0,1
260,12,0.0,1,1,0
260,13,0.0,0,0,1
260,14,0.0,1,0,2
260,15,0.0,2,0,3
260,16,0.0,3,0,4
260,17,0.0,4,0,4
260,18,0.0,4,1,0
260,19,0.0,0,0,1
260,20,0.0,1,0,2
260,21,0.0,2,1,1
260,22,0.0,1,0,2
260,23,0.0,2,0,3
260,24,0.0,3,1,0
260,25,0.0,0,0,1
260,26,0.0,1,1,0
260,27,0.0,0,0,1
260,28,0.0,1,0,2
260,29,0.0,2,0,3
261,0,1.0,4,1,0
261,1,1.0,0,1,0
261,2,1.0,0,0,1
261,3,1.0,1,0,2
261,4,1.0,2,1,0
261,5,1.0,0,0,0
261,6,1.0,0,0,0
261,7,1.0,0,0,1
261,8,1.0,1,1,0
261,9,1.0,0,0,1
261,10,1.0,1,1,1
261,11,1.0,1,0,2
261,12,1.0,2,1,0
261,13,1.0,0,0,1
261,14,1.0,1,0,2
261,15,1.0,2,1,0
261,16,1.0,0,1,0
261,17,1.0,0,0,1
261,18,1.0,1,1,0
261,19,1.0,0,0,0
261,20,1.0,0,0,1
261,21,1.0,1,0,1
261,22,1.0,1,0,2
261,23,1.0,2,1,0
261,24,1.0,0,0,1
261,25,1.0,1,0,2
261,26,1.0,2,1,0
261,27,1.0,0,0,1
261,28,1.0,1,0,2
261,29,1.0,2,1,0
262,0,0.0,3,1,0
262,1,0.0,0,0,1
262,2,0.0,1,1,0
262,3,0.0,0,0,0
262,4,0.0,0,0,1
262,5,0.0,1,0,2
262,6,0.0,2,1,0
262,7,0.0,0,1,0
262,8,0.0,0,0,1
262,9,0.0,1,1,0
262,10,0.0,0,0,1
262,11,0.0,1,0,2
262,12,0.0,2,0,3
262,13,0.0,3,0,4
262,14,0.0,4,1,0
262,15,0.0,0,0,1
262,16,0.0,1,0,1
262,17,0.0,1,0,2
262,18,0.0,2,1,0
262,19,0.0,0,0,1
262,20,0.0,1,0,2
262,21,0.0,2,0,2
262,22,0.0,2,1,0
262,23,0.0,0,0,1
262,24,0.0,1,0,2
262,25,0.0,2,0,3
262,26,0.0,3,1,0
262,27,0.0,0,0,1
262,28,0.0,1,0,2
262,29,0.0,2,1,1
263,0,1.0,2,1,0
263,1,1.0,0,0,1
263,2,1.0,1,1,0
263,3,1.0,0,0,1
263,4,1.0,1,0,2
263,5,1.0,2,0,3
263,6,1.0,3,1,0
263,7,1.0,0,0,0
263,8,1.0,0,0,1
263,9,1.0,1,1,0
263,10,1.0,0,0,1
263,11,1.0,1,0,2
263,12,1.0,2,0,3
263,13,1.0,3,1,0
263,14,1.0,0,0,1
263,15,1.0,1,0,2
263,16,1.0,2,0,3
263,17,1.0,3,0,4
263,18,1.0,4,1,0
263,19,1.0,0,0,0
263,20,1.0,0,0,1
263,21,1.0,1,0,2
263,22,1.0,2,0,3
263,23,1.0,3,1,0
263,24,1.0,0,1,0
263,25,1.0,0,0,1
263,26,1.0,1,0,1
263,27,1.0,1,1,0
263,28,1.0,0,0,1
263,29,1.0,1,1,0
264,0,0.0,1,0,2
264,1,0.0,2,0,3
264,2,0.0,3,0,4
264,3,0.0,4,0,4
264,4,0.0,4,1,0
264,5,0.0,0,0,1
264,6,0.0,1,0,2
264,7,0.0,2,0,3
264,8,0.0,3,1,0
264,9,0.0,0,0,1
264,10,0.0,1,0,2
264,11,0.0,2,1,0
264,12,0.0,0,0,0
264,13,0.0,0,0,1
264,14,0.0,1,0,2
264,15,0.0,2,1,0
264,16,0.0,0,0,1
264,17,0.0,1,0,2
264,18,0.0,2,0,3
264,19,0.0,3,0,4
264,20,0.0,4,1,0
264,21,0.0,0,0,1
264,22,0.0,1,1,0
264,23,0.0,0,0,1
264,24,0.0,1,1,0
264,25,0.0,0,0,1
264,26,0.0,1,1,1
264,27,0.0,1,1,0
264,28,0.0,0,0,1
264,29,0.0,1,0,2
265,0,1.0,0,0,1
265,1,1.0,1,1,0
265,2,1.0,0,0,1
265,3,1.0,1,0,2
265,4,1.0,2,0,3
265,5,1.0,3,1,0
265,6,1.0,0,1,0
265,7,1.0,0,0,1
265,8,1.0,1,0,2
265,9,1.0,2,1,0
265,10,1.0,0,0,0
265,11,1.0,0,0,1
265,12,1.0,1,0,1
265,13,1.0,1,0,2
265,14,1.0,2,0,3
265,15,1.0,3,1,0
265,16,1.0,0,0,1
265,17,1.0,1,1,0
265,18,1.0,0,0,1
265,19,1.0,1,0,2
265,20,1.0,2,1,0
265,21,1.0,0,1,1
265,22,1.0,1,0,1
265,23,1.0,1,1,0
265,24,1.0,0,0,1
265,25,1.0,1,0,2
265,26,1.0,2,0,3
265,27,1.0,3,0,4
265,28,1.0,4,0,4
265,29,1.0,4,1,1
266,0,0.0,2,1,0
266,1,0.0,0,0,1
266,2,0.0,1,1,0
266,3,0.0,0,0,1
266,4,0.0,1,0,2
266,5,0.0,2,0,2
266,6,0.0,2,0,3
266,7,0.0,3,1,0
266,8,0.0,0,1,0
266,9,0.0,0,0,1
266,10,0.0,1,0,2
266,11,0.0,2,1,0
266,12,0.0,0,0,1
266,13,0.0,1,0,2
266,14,0.0,2,0,3
266,15,0.0,3,1,0
266,16,0.0,0,0,0
266,17,0.0,0,0,1
266,18,0.0,1,1,1
266,19,0.0,1,0,2
266,20,0.0,2,0,3
266,21,0.0,3,0,3
266,22,0.0,3,1,0
266,23,0.0,0,0,1
266,24,0.0,1,0,2
266,25,0.0,2,1,0
266,26,0.0,0,0,1
266,27,0.0,1,0,2
266,28,0.0,2,1,0
266,29,0.0,0,0,1
267,0,1.0,3,1,0
267,1,1.0,0,1,0
267,2,1.0,0,0,1
267,3,1.0,1,1,0
267,4,1.0,0,0,0
267,5,1.0,0,0,1
267,6,1.0,1,1,0
267,7,1.0,0,1,0
267,8,1.0,0,0,1
267,9,1.0,1,0,2
267,10,1.0,2,1,0
267,11,1.0,0,0,0
267,12,1.0,0,0,1
267,13,1.0,1,0,1
267,14,1.0,1,1,0
267,15,1.0,0,0,0
267,16,1.0,0,0,1
267,17,1.0,1,0,1
267,18,1.0,1,1,0
267,19,1.0,0,0,1
267,20,1.0,1,1,0
267,21,1.0,0,0,0
267,22,1.0,0,0,1
267,23,1.0,1,0,2
267,24,1.0,2,1,0
267,25,1.0,0,0,1
267,26,1.0,1,1,0
267,27,1.0,0,0,1
267,28,1.0,1,1,0
267,29,1.0,0,0,1
268,0,0.0,2,0,2
268,1,0.0,2,0,3
268,2,0.0,3,1,1
268,3,0.0,1,1,0
268,4,0.0,0,0,0
268,5,0.0,0,0,1
268,6,0.0,1,0,1
268,7,0.0,1,0,1
268,8,0.0,1,0,2
268,9,0.0,2,0,3
268,10,0.0,3,1,0
268,11,0.0,0,0,1
268,12,0.0,1,0,2
268,13,0.0,2,0,3
268,14,0.0,3,1,0
268,15,0.0,0,0,1
268,16,0.0,1,0,1
268,17,0.0,1,0,2
268,18,0.0,2,1,0
268,19,0.0,0,0,0
268,20,0.0,0,0,1
268,21,0.0,1,0,2
268,22,0.0,2,1,0
268,23,0.0,0,0,1
268,24,0.0,1,0,1
268,25,0.0,1,0,2
268,26,0.0,2,0,3
268,27,0.0,3,1,0
268,28,0.0,0,0,0
268,29,0.0,0,0,1
269,0,1.0,3,0,4
269,1,1.0,4,1,0
269,2,1.0,0,1,1
269,3,1.0,1,1,0
269,4,1.0,0,0,1
269,5,1.0,1,1,0
269,6,1.0,0,0,1
269,7,1.0,1,1,0
269,8,1.0,0,0,1
269,9,1.0,1,1,0
269,10,1.0,0,0,1
269,11,1.0,1,1,1
269,12,1.0,1,0,1
269,13,1.0,1,1,0
269,14,1.0,0,0,1
269,15,1.0,1,1,1
269,16,1.0,1,0,2
269,17,1.0,2,1,0
269,18,1.0,0,0,1
269,19,1.0,1,1,0
269,20,1.0,0,1,0
269,21,1.0,0,0,1
269,22,1.0,1,0,2
269,23,1.0,2,1,0
269,24,1.0,0,0,1
269,25,1.0,1,0,2
269,26,1.0,2,0,2
269,27,1.0,2,1,0
269,28,1.0,0,0,0
269,29,1.0,0,0,0
270,0,0.0,4,1,0
270,1,0.0,0,0,0
270,2,0.0,0,0,1
270,3,0.0,1,0,2
270,4,0.0,2,0,3
270,5,0.0,3,1,0
270,6,0.0,0,0,0
270,7,0.0,0,1,0
270,8,0.0,0,0,1
270,9,0.0,1,0,2
270,10,0.0,2,0,3
270,11,0.0,3,0,4
270,12,0.0,4,1,0
270,13,0.0,0,0,1
270,14,0.0,1,0,2
270,15,0.0,2,1,0
270,16,0.0,0,0,0
270,17,0.0,0,0,1
270,18,0.0,1,0,2
270,19,0.0,2,1,0
270,20,0.0,0,0,0
270,21,0.0,0,0,1
270,22,0.0,1,0,1
270,23,0.0,1,0,2
270,24,0.0,2,1,0
270,25,0.0,0,0,0
270,26,0.0,0,0,1
270,27,0.0,1,1,0
270,28,0.0,0,0,1
270,29,0.0,1,1,1
271,0,1.0,4,1,0
271,1,1.0,0,0,1
271,2,1.0,1,0,2
271,3,1.0,2,1,0
271,4,1.0,0,0,0
271,5,1.0,0,0,1
271,6,1.0,1,1,1
271,7,1.0,1,0,2
271,8,1.0,2,1,0
271,9,1.0,0,0,0
271,10,1.0,0,1,0
271,11,1.0,0,0,1
271,12,1.0,1,1,0
271,13,1.0,0,0,1
271,14,1.0,1,0,2
271,15,1.0,2,0,3
271,16,1.0,3,0,3
271,17,1.0,3,1,1
271,18,1.0,1,0,2
271,19,1.0,2,1,0
271,20,1.0,0,0,1
271,21,1.0,1,1,0
271,22,1.0,0,1,0
271,23,1.0,0,0,1
271,24,1.0,1,1,1
271,25,1.0,1,0,2
271,26,1.0,2,0,3
271,27,1.0,3,0,4
271,28,1.0,4,1,0
271,29,1.0,0,0,0
272,0,0.0,1,0,2
272,1,0.0,2,1,0
272,2,0.0,0,0,1
272,3,0.0,1,0,2
272,4,0.0,2,1,0
272,5,0.0,0,0,0
272,6,0.0,0,1,0
272,7,0.0,0,0,1
272,8,0.0,1,0,2
272,9,0.0,2,0,3
272,10,0.0,3,1,0
272,11,0.0,0,0,1
272,12,0.0,1,0,2
272,13,0.0,2,0,2
272,14,0.0,2,0,2
272,15,0.0,2,1,0
272,16,0.0,0,0,1
272,17,0.0,1,0,2
272,18,0.0,2,1,0
272,19,0.0,0,0,1
272,20,0.0,1,0,2
272,21,0.0,2,0,2
272,22,0.0,2,1,0
272,23,0.0,0,0,1
272,24,0.0,1,1,0
272,25,0.0,0,0,1
272,26,0.0,1,0,2
272,27,0.0,2,0,3
272,28,0.0,3,1,0
272,29,0.0,0,0,1
273,0,1.0,3,1,0
273,1,1.0,0,0,0
273,2,1.0,0,0,1
273,3,1.0,1,1,0
273,4,1.0,0,0,1
273,5,1.0,1,0,2
273,6,1.0,2,1,0
273,7,1.0,0,0,1
273,8,1.0,1,0,2
273,9,1.0,2,0,3
273,10,1.0,3,1,0
273,11,1.0,0,0,0
273,12,1.0,0,0,0
273,13,1.0,0,0,0
273,14,1.0,0,0,1
273,15,1.0,1,1,0
273,16,1.0,0,0,1
273,17,1.0,1,0,1
273,18,1.0,1,0,2
273,19,1.0,2,0,3
273,20,1.0,3,0,4
273,21,1.0,4,0,4
273,22,1.0,4,1,0
273,23,1.0,0,0,0
273,24,1.0,0,0,1
273,25,1.0,1,1,0
273,26,1.0,0,0,1
273,27,1.0,1,0,2
273,28,1.0,2,0,3
273,29,1.0,3,1,0
274,0,0.0,1,0,1
274,1,0.0,1,0,2
274,2,0.0,2,0,3
274,3,0.0,3,0,4
274,4,0.0,4,1,0
274,5,0.0,0,0,1
274,6,0.0,1,0,2
274,7,0.0,2,1,1
274,8,0.0,1,0,1
274,9,0.0,1,0,1
274,10,0.0,1,0,2
274,11,0.0,2,0,2
274,12,0.0,2,1,0
274,13,0.0,0,0,1
274,14,0.0,1,0,2
274,15,0.0,2,0,3
274,16,0.0,3,0,3
274,17,0.0,3,1,0
274,18,0.0,0,0,1
274,19,0.0,1,0,2
274,20,0.0,2,1,0
274,21,0.0,0,1,0
274,22,0.0,0,0,0
274,23,0.0,0,0,1
274,24,0.0,1,0,1
274,25,0.0,1,0,1
274,26,0.0,1,0,2
274,27,0.0,2,1,0
274,28,0.0,0,0,1
274,29,0.0,1,0,2
275,0,1.0,2,1,0
275,1,1.0,0,0,1
275,2,1.0,1,0,2
275,3,1.0,2,1,0
275,4,1.0,0,0,1
275,5,1.0,1,1,0
275,6,1.0,0,1,0
275,7,1.0,0,0,1
275,8,1.0,1,1,0
275,9,1.0,0,0,1
275,10,1.0,1,0,1
275,11,1.0,1,0,2
275,12,1.0,2,0,3
275,13,1.0,3,1,0
275,14,1.0,0,0,1
275,15,1.0,1,1,0
275,16,1.0,0,0,1
275,17,1.0,1,0,1
275,18,1.0,1,1,1
275,19,1.0,1,1,0
275,20,1.0,0,0,1
275,21,1.0,1,0,2
275,22,1.0,2,0,3
275,23,1.0,3,1,0
275,24,1.0,0,0,1
275,25,1.0,1,0,2
275,26,1.0,2,0,2
275,27,1.0,2,1,0
275,28,1.0,0,0,1
275,29,1.0,1,0,2
276,0,0.0,2,1,0
276,1,0.0,0,0,1
276,2,0.0,1,0,2
276,3,0.0,2,0,3
276,4,0.0,3,1,0
276,5,0.0,0,0,1
276,6,0.0,1,0,2
276,7,0.0,2,0,3
276,8,0.0,3,0,3
276,9,0.0,3,1,0
276,10,0.0,0,0,1
276,11,0.0,1,0,2
276,12,0.0,2,0,3
276,13,0.0,3,1,0
276,14,0.0,0,0,1
276,15,0.0,1,0,2
276,16,0.0,2,1,0
276,17,0.0,0,0,0
276,18,0.0,0,0,1
276,19,0.0,1,0,1
276,20,0.0,1,0,1
276,21,0.0,1,1,0
276,22,0.0,0,0,1
276,23,0.0,1,0,1
276,24,0.0,1,0,2
276,25,0.0,2,0,3
276,26,0.0,3,1,0
276,27,0.0,0,0,0
276,28,0.0,0,0,1
276,29,0.0,1,0,1
277,0,1.0,4,1,0
277,1,1.0,0,0,1
277,2,1.0,1,0,1
277,3,1.0,1,1,0
277,4,1.0,0,1,0
277,5,1.0,0,0,1
277,6,1.0,1,0,1
277,7,1.0,1,0,2
277,8,1.0,2,0,3
277,9,1.0,3,1,0
277,10,1.0,0,0,0
277,11,1.0,0,0,0
277,12,1.0,0,0,1
277,13,1.0,1,1,0
277,14,1.0,0,0,1
277,15,1.0,1,0,2
277,16,1.0,2,1,0
277,17,1.0,0,1,0
277,18,1.0,0,0,1
277,19,1.0,1,0,2
277,20,1.0,2,0,2
277,21,1.0,2,1,0
277,22,1.0,0,0,1
277,23,1.0,1,0,2
277,24,1.0,2,0,3
277,25,1.0,3,1,0
277,26,1.0,0,0,0
277,27,1.0,0,0,1
277,28,1.0,1,0,2
277,29,1.0,2,0,2
278,0,0.0,2,0,3
278,1,0.0,3,1,0
278,2,0.0,0,0,1
278,3,0.0,1,1,0
278,4,0.0,0,0,1
278,5,0.0,1,0,2
278,6,0.0,2,1,0
278,7,0.0,0,0,1
278,8,0.0,1,0,2
278,9,0.0,2,0,3
278,10,0.0,3,1,0
278,11,0.0,0,0,1
278,12,0.0,1,0,1
278,13,0.0,1,0,1
278,14,0.0,1,0,1
278,15,0.0,1,0,2
278,16,0.0,2,0,3
278,17,0.0,3,1,0
