agent_id,period,regime,state,action,next_state
116,8,0,1,1,1
116,9,0,1,0,1
116,10,0,1,1,1
116,11,0,1,0,1
116,12,0,1,1,0
116,13,0,0,1,0
116,14,0,0,0,0
116,15,0,0,0,0
116,16,0,0,0,1
116,17,0,1,0,1
116,18,0,1,0,0
116,19,0,0,1,0
117,0,0,2,1,1
117,1,0,1,0,2
117,2,0,2,1,2
117,3,0,2,0,2
117,4,0,2,1,1
117,5,0,1,1,0
117,6,0,0,0,0
117,7,0,0,0,1
117,8,0,1,1,0
117,9,0,0,0,0
117,10,0,0,0,0
117,11,0,0,0,0
117,12,0,0,0,1
117,13,0,1,0,1
117,14,0,1,0,0
117,15,0,0,0,0
117,16,0,0,0,0
117,17,0,0,0,0
117,18,0,0,0,0
117,19,0,0,0,1
118,0,0,0,0,1
118,1,0,1,1,1
118,2,0,1,1,0
118,3,0,0,0,0
118,4,0,0,0,1
118,5,0,1,0,1
118,6,0,1,1,0
118,7,0,0,0,1
118,8,0,1,1,0
118,9,0,0,0,1
118,10,0,1,1,0
118,11,0,0,0,1
118,12,0,1,0,2
118,13,0,2,0,2
118,14,0,2,1,2
118,15,0,2,1,2
118,16,0,2,0,2
118,17,0,2,1,1
118,18,0,1,0,1
118,19,0,1,0,2
119,0,0,0,0,0
119,1,0,0,0,0
119,2,0,0,0,0
119,3,0,0,0,0
119,4,0,0,1,0
119,5,0,0,0,0
119,6,0,0,0,0
119,7,0,0,1,0
119,8,0,0,0,0
119,9,0,0,1,0
119,10,0,0,1,0
119,11,0,0,0,0
119,12,0,0,0,0
119,13,0,0,0,0
119,14,0,0,0,0
119,15,0,0,0,0
119,16,0,0,0,1
119,17,0,1,1,0
119,18,0,0,0,0
119,19,0,0,0,0
120,0,1,0,1,0
120,1,1,0,0,1
120,2,1,1,1,0
120,3,1,0,0,1
120,4,1,1,0,1
120,5,1,1,0,2
120,6,1,2,1,1
120,7,1,1,0,2
120,8,1,2,0,1
120,9,1,1,1,0
120,10,1,0,1,0
120,11,1,0,1,0
120,12,1,0,1,0
120,13,1,0,0,1
120,14,1,1,1,2
120,15,1,2,1,0
120,16,1,0,1,0
120,17,1,0,0,0
120,18,1,0,0,0
120,19,1,0,1,0
121,0,1,1,1,0
121,1,1,0,0,0
121,2,1,0,1,0
121,3,1,0,0,0
121,4,1,0,1,0
121,5,1,0,0,0
121,6,1,0,0,0
121,7,1,0,1,0
121,8,1,0,0,0
121,9,1,0,0,0
121,10,1,0,1,0
121,11,1,0,0,0
121,12,1,0,1,0
121,13,1,0,1,0
121,14,1,0,1,0
121,15,1,0,0,1
121,16,1,1,1,1
121,17,1,1,0,1
121,18,1,1,1,0
121,19,1,0,1,0
122,0,1,1,1,0
122,1,1,0,0,1
122,2,1,1,1,0
122,3,1,0,0,0
122,4,1,0,0,1
122,5,1,1,0,0
122,6,1,0,0,0
122,7,1,0,0,0
122,8,1,0,1,0
122,9,1,0,1,1
122,10,1,1,1,1
122,11,1,1,1,0
122,12,1,0,1,0
122,13,1,0,1,0
122,14,1,0,1,0
122,15,1,0,1,0
122,16,1,0,1,0
122,17,1,0,0,0
122,18,1,0,0,0
122,19,1,0,1,0
123,0,1,0,0,0
123,1,1,0,1,0
123,2,1,0,0,2
123,3,1,2,1,2
123,4,1,2,0,2
123,5,1,2,0,2
123,6,1,2,1,2
123,7,1,2,1,0
123,8,1,0,0,0
123,9,1,0,1,2
123,10,1,2,1,1
123,11,1,1,0,1
123,12,1,1,1,0
123,13,1,0,0,0
123,14,1,0,1,0
123,15,1,0,0,1
123,16,1,1,1,0
123,17,1,0,1,0
123,18,1,0,0,0
123,19,1,0,0,1
124,0,1,0,1,0
124,1,1,0,1,1
124,2,1,1,1,2
124,3,1,2,1,0
124,4,1,0,0,1
124,5,1,1,0,1
124,6,1,1,0,1
124,7,1,1,1,0
124,8,1,0,1,0
124,9,1,0,1,0
124,10,1,0,1,0
124,11,1,0,1,0
124,12,1,0,1,0
124,13,1,0,0,0
124,14,1,0,0,0
124,15,1,0,0,0
124,16,1,0,0,1
124,17,1,1,1,1
124,18,1,1,1,0
124,19,1,0,0,0
125,0,1,1,0,2
125,1,1,2,0,2
125,2,1,2,1,0
125,3,1,0,0,1
125,4,1,1,0,1
125,5,1,1,0,1
125,6,1,1,1,0
125,7,1,0,1,0
125,8,1,0,1,0
125,9,1,0,1,0
125,10,1,0,0,0
125,11,1,0,1,0
125,12,1,0,1,1
125,13,1,1,1,0
125,14,1,0,1,0
125,15,1,0,1,0
125,16,1,0,1,1
125,17,1,1,1,0
125,18,1,0,0,0
125,19,1,0,1,0
126,0,1,0,1,0
126,1,1,0,0,0
126,2,1,0,0,0
126,3,1,0,0,1
126,4,1,1,1,1
126,5,1,1,1,0
126,6,1,0,0,0
126,7,1,0,1,0
126,8,1,0,0,0
126,9,1,0,0,0
126,10,1,0,0,0
126,11,1,0,0,0
126,12,1,0,0,1
126,13,1,1,1,1
126,14,1,1,1,1
126,15,1,1,1,1
126,16,1,1,1,0
126,17,1,0,0,0
126,18,1,0,0,0
126,19,1,0,1,0
127,0,1,0,1,0
127,1,1,0,0,0
127,2,1,0,0,0
127,3,1,0,0,0
127,4,1,0,1,1
127,5,1,1,1,0
127,6,1,0,0,0
127,7,1,0,0,1
127,8,1,1,0,2
127,9,1,2,1,0
127,10,1,0,1,0
127,11,1,0,1,0
127,12,1,0,0,0
127,13,1,0,1,0
127,14,1,0,1,0
127,15,1,0,1,0
127,16,1,0,0,0
127,17,1,0,0,0
127,18,1,0,1,0
127,19,1,0,1,0
128,0,1,2,1,0
128,1,1,0,0,0
128,2,1,0,1,0
128,3,1,0,1,0
128,4,1,0,1,0
128,5,1,0,1,0
128,6,1,0,0,0
128,7,1,0,1,0
128,8,1,0,1,0
128,9,1,0,0,0
128,10,1,0,1,0
128,11,1,0,0,0
128,12,1,0,1,0
128,13,1,0,0,0
128,14,1,0,1,0
128,15,1,0,0,1
128,16,1,1,1,0
128,17,1,0,1,0
128,18,1,0,1,2
128,19,1,2,1,2
129,0,1,0,0,0
129,1,1,0,0,0
129,2,1,0,1,0
129,3,1,0,0,0
129,4,1,0,1,0
129,5,1,0,1,0
129,6,1,0,1,0
129,7,1,0,0,0
129,8,1,0,1,1
129,9,1,1,1,0
129,10,1,0,1,0
129,11,1,0,0,0
129,12,1,0,1,0
129,13,1,0,1,0
129,14,1,0,1,0
129,15,1,0,1,0
129,16,1,0,1,0
129,17,1,0,1,0
129,18,1,0,1,0
129,19,1,0,0,0
130,0,1,2,1,1
130,1,1,1,1,1
130,2,1,1,0,1
130,3,1,1,0,0
130,4,1,0,0,1
130,5,1,1,1,1
130,6,1,1,1,0
130,7,1,0,0,1
130,8,1,1,1,1
130,9,1,1,1,1
130,10,1,1,0,1
130,11,1,1,1,0
130,12,1,0,1,0
130,13,1,0,0,0
130,14,1,0,1,0
130,15,1,0,0,0
130,16,1,0,0,0
130,17,1,0,0,0
130,18,1,0,0,0
130,19,1,0,1,1
131,0,1,2,0,2
131,1,1,2,0,2
131,2,1,2,0,2
131,3,1,2,1,1
131,4,1,1,0,1
131,5,1,1,0,1
131,6,1,1,1,1
131,7,1,1,0,2
131,8,1,2,1,0
131,9,1,0,0,0
131,10,1,0,0,0
131,11,1,0,0,0
131,12,1,0,1,0
131,13,1,0,1,0
131,14,1,0,1,0
131,15,1,0,0,0
131,16,1,0,0,0
131,17,1,0,0,0
131,18,1,0,1,1
131,19,1,1,1,0
132,0,1,1,1,1
132,1,1,1,1,0
132,2,1,0,1,0
132,3,1,0,0,0
132,4,1,0,0,1
132,5,1,1,0,1
132,6,1,1,0,1
132,7,1,1,1,0
132,8,1,0,1,0
132,9,1,0,0,0
132,10,1,0,0,0
132,11,1,0,1,0
132,12,1,0,1,0
132,13,1,0,0,0
132,14,1,0,1,0
132,15,1,0,0,0
132,16,1,0,0,0
132,17,1,0,1,0
132,18,1,0,1,0
132,19,1,0,1,0
133,0,1,2,0,1
133,1,1,1,0,1
133,2,1,1,1,1
133,3,1,1,1,0
133,4,1,0,0,0
133,5,1,0,0,0
133,6,1,0,0,0
133,7,1,0,0,0
133,8,1,0,1,0
133,9,1,0,0,0
133,10,1,0,1,0
133,11,1,0,1,0
133,12,1,0,0,1
133,13,1,1,1,0
133,14,1,0,1,0
133,15,1,0,0,0
133,16,1,0,0,0
133,17,1,0,0,0
133,18,1,0,1,0
133,19,1,0,0,1
134,0,1,1,1,0
134,1,1,0,1,0
134,2,1,0,1,0
134,3,1,0,0,0
134,4,1,0,1,0
134,5,1,0,0,0
134,6,1,0,1,0
134,7,1,0,0,0
134,8,1,0,0,1
134,9,1,1,0,1
134,10,1,1,1,1
134,11,1,1,1,0
134,12,1,0,0,0
134,13,1,0,0,0
134,14,1,0,1,0
134,15,1,0,1,0
134,16,1,0,0,1
134,17,1,1,1,0
134,18,1,0,1,1
134,19,1,1,0,1
135,0,1,2,1,0
135,1,1,0,0,0
135,2,1,0,1,0
135,3,1,0,0,0
135,4,1,0,1,0
135,5,1,0,1,0
135,6,1,0,1,0
135,7,1,0,0,0
135,8,1,0,1,0
135,9,1,0,0,0
135,10,1,0,1,0
135,11,1,0,0,1
135,12,1,1,1,1
135,13,1,1,1,0
135,14,1,0,1,0
135,15,1,0,1,0
135,16,1,0,1,0
135,17,1,0,0,0
135,18,1,0,0,1
135,19,1,1,0,0
136,0,1,2,0,2
136,1,1,2,1,1
136,2,1,1,0,0
136,3,1,0,1,0
136,4,1,0,1,0
136,5,1,0,1,0
136,6,1,0,1,0
136,7,1,0,1,0
136,8,1,0,0,0
136,9,1,0,0,0
136,10,1,0,0,1
136,11,1,1,1,0
136,12,1,0,0,1
136,13,1,1,1,0
136,14,1,0,0,0
136,15,1,0,1,0
136,16,1,0,1,1
136,17,1,1,1,0
136,18,1,0,1,0
136,19,1,0,1,0
137,0,1,1,0,1
137,1,1,1,0,1
137,2,1,1,1,1
137,3,1,1,0,2
137,4,1,2,0,1
137,5,1,1,1,1
137,6,1,1,1,0
137,7,1,0,1,0
137,8,1,0,0,1
137,9,1,1,1,1
137,10,1,1,0,1
137,11,1,1,1,2
137,12,1,2,1,1
137,13,1,1,1,0
137,14,1,0,1,0
137,15,1,0,1,0
137,16,1,0,0,1
137,17,1,1,1,0
137,18,1,0,1,0
137,19,1,0,0,0
138,0,1,0,0,0
138,1,1,0,1,0
138,2,1,0,0,0
138,3,1,0,1,0
138,4,1,0,1,0
138,5,1,0,1,0
138,6,1,0,1,0
138,7,1,0,1,1
138,8,1,1,0,1
138,9,1,1,0,0
138,10,1,0,0,0
138,11,1,0,0,0
138,12,1,0,0,0
138,13,1,0,0,1
138,14,1,1,1,0
138,15,1,0,1,0
138,16,1,0,0,0
138,17,1,0,0,0
138,18,1,0,1,0
138,19,1,0,0,0
139,0,1,2,0,2
139,1,1,2,0,1
139,2,1,1,0,1
139,3,1,1,0,1
139,4,1,1,1,1
139,5,1,1,1,0
139,6,1,0,0,0
139,7,1,0,1,0
139,8,1,0,0,0
139,9,1,0,1,0
139,10,1,0,0,1
139,11,1,1,0,1
139,12,1,1,0,0
139,13,1,0,1,0
139,14,1,0,0,0
139,15,1,0,0,1
139,16,1,1,1,0
139,17,1,0,0,1
139,18,1,1,1,1
139,19,1,1,0,1
140,0,1,2,1,0
140,1,1,0,0,0
140,2,1,0,1,2
140,3,1,2,1,0
140,4,1,0,1,0
140,5,1,0,0,1
140,6,1,1,1,0
140,7,1,0,1,0
140,8,1,0,0,1
140,9,1,1,1,0
140,10,1,0,1,0
140,11,1,0,0,0
140,12,1,0,0,0
140,13,1,0,1,0
140,14,1,0,0,0
140,15,1,0,1,0
140,16,1,0,1,0
140,17,1,0,0,1
140,18,1,1,1,1
140,19,1,1,1,0
141,0,1,2,0,2
141,1,1,2,0,2
141,2,1,2,0,2
141,3,1,2,1,0
141,4,1,0,1,1
141,5,1,1,1,0
141,6,1,0,1,1
141,7,1,1,1,1
141,8,1,1,1,0
141,9,1,0,0,0
141,10,1,0,1,0
141,11,1,0,0,1
141,12,1,1,1,0
141,13,1,0,1,0
141,14,1,0,1,0
141,15,1,0,1,0
141,16,1,0,0,0
141,17,1,0,1,1
141,18,1,1,1,0
141,19,1,0,0,0
142,0,1,2,1,1
142,1,1,1,1,0
142,2,1,0,1,0
142,3,1,0,0,0
142,4,1,0,0,0
142,5,1,0,0,0
142,6,1,0,0,1
142,7,1,1,0,1
142,8,1,1,0,1
142,9,1,1,0,1
142,10,1,1,0,1
142,11,1,1,1,0
142,12,1,0,1,0
142,13,1,0,1,1
142,14,1,1,0,1
142,15,1,1,0,1
142,16,1,1,0,1
142,17,1,1,1,0
142,18,1,0,1,0
142,19,1,0,1,0
143,0,1,0,0,0
143,1,1,0,0,0
143,2,1,0,0,0
143,3,1,0,0,0
143,4,1,0,0,1
143,5,1,1,0,2
143,6,1,2,1,0
143,7,1,0,1,0
143,8,1,0,0,0
143,9,1,0,0,0
143,10,1,0,0,0
143,11,1,0,1,0
143,12,1,0,1,0
143,13,1,0,1,0
143,14,1,0,1,0
143,15,1,0,1,0
143,16,1,0,1,0
143,17,1,0,0,0
143,18,1,0,0,0
143,19,1,0,0,0
144,0,1,2,1,0
144,1,1,0,0,1
144,2,1,1,1,0
144,3,1,0,0,0
144,4,1,0,1,0
144,5,1,0,0,0
144,6,1,0,1,0
144,7,1,0,1,0
144,8,1,0,0,0
144,9,1,0,0,0
144,10,1,0,0,1
144,11,1,1,0,0
144,12,1,0,1,0
144,13,1,0,1,0
144,14,1,0,1,0
144,15,1,0,0,0
144,16,1,0,0,1
144,17,1,1,1,0
144,18,1,0,1,0
144,19,1,0,0,0
145,0,1,0,1,0
145,1,1,0,0,0
145,2,1,0,0,0
145,3,1,0,0,0
145,4,1,0,0,1
145,5,1,1,0,2
145,6,1,2,1,1
145,7,1,1,1,0
145,8,1,0,0,0
145,9,1,0,1,0
145,10,1,0,0,0
145,11,1,0,0,0
145,12,1,0,0,0
145,13,1,0,0,1
145,14,1,1,1,0
145,15,1,0,0,0
145,16,1,0,0,0
145,17,1,0,1,0
145,18,1,0,0,0
145,19,1,0,0,0
146,0,1,1,1,1
146,1,1,1,1,0
146,2,1,0,1,0
146,3,1,0,1,0
146,4,1,0,1,0
146,5,1,0,0,0
146,6,1,0,1,0
146,7,1,0,0,0
146,8,1,0,0,0
146,9,1,0,0,0
146,10,1,0,1,0
146,11,1,0,0,1
146,12,1,1,1,1
146,13,1,1,1,1
146,14,1,1,1,0
146,15,1,0,1,0
146,16,1,0,1,1
146,17,1,1,0,1
146,18,1,1,1,0
146,19,1,0,0,0
147,0,1,2,1,1
147,1,1,1,1,1
147,2,1,1,1,0
147,3,1,0,0,0
147,4,1,0,1,0
147,5,1,0,1,1
147,6,1,1,0,1
147,7,1,1,0,1
147,8,1,1,1,0
147,9,1,0,0,1
147,10,1,1,1,0
147,11,1,0,0,0
147,12,1,0,1,0
147,13,1,0,1,0
147,14,1,0,1,0
147,15,1,0,0,0
147,16,1,0,0,0
147,17,1,0,1,1
147,18,1,1,0,1
147,19,1,1,0,1
148,0,1,1,1,1
148,1,1,1,1,0
148,2,1,0,1,1
148,3,1,1,1,1
148,4,1,1,0,1
148,5,1,1,1,0
148,6,1,0,0,0
148,7,1,0,0,0
148,8,1,0,1,0
148,9,1,0,0,0
148,10,1,0,0,0
148,11,1,0,0,1
148,12,1,1,1,1
148,13,1,1,0,1
148,14,1,1,1,0
148,15,1,0,0,1
148,16,1,1,1,0
148,17,1,0,0,1
148,18,1,1,1,0
148,19,1,0,1,1
149,0,1,2,1,2
149,1,1,2,1,0
149,2,1,0,1,0
149,3,1,0,1,0
149,4,1,0,0,1
149,5,1,1,1,0
149,6,1,0,1,0
149,7,1,0,1,2
149,8,1,2,1,0
149,9,1,0,1,0
149,10,1,0,0,0
149,11,1,0,0,1
149,12,1,1,0,1
149,13,1,1,1,0
149,14,1,0,1,1
149,15,1,1,0,1
149,16,1,1,1,1
149,17,1,1,1,0
149,18,1,0,1,0
149,19,1,0,1,0
150,0,1,0,0,0
150,1,1,0,1,0
150,2,1,0,1,0
150,3,1,0,1,0
150,4,1,0,1,0
150,5,1,0,1,0
150,6,1,0,0,0
150,7,1,0,0,0
150,8,1,0,0,0
150,9,1,0,1,0
150,10,1,0,1,0
150,11,1,0,1,0
150,12,1,0,1,0
150,13,1,0,1,0
150,14,1,0,0,0
150,15,1,0,1,0
150,16,1,0,1,0
150,17,1,0,1,0
150,18,1,0,0,0
150,19,1,0,0,0
151,0,1,0,1,0
151,1,1,0,0,0
151,2,1,0,1,0
151,3,1,0,0,0
151,4,1,0,0,1
151,5,1,1,1,0
151,6,1,0,0,0
151,7,1,0,0,0
151,8,1,0,0,1
151,9,1,1,1,0
151,10,1,0,0,0
151,11,1,0,1,1
151,12,1,1,1,0
151,13,1,0,0,1
151,14,1,1,0,2
151,15,1,2,1,1
151,16,1,1,0,2
151,17,1,2,0,2
151,18,1,2,1,2
151,19,1,2,1,0
152,0,1,0,1,0
152,1,1,0,0,0
152,2,1,0,1,0
152,3,1,0,1,1
152,4,1,1,0,1
152,5,1,1,0,1
152,6,1,1,1,0
152,7,1,0,0,1
152,8,1,1,0,1
152,9,1,1,0,1
152,10,1,1,0,2
152,11,1,2,1,0
152,12,1,0,0,0
152,13,1,0,1,0
152,14,1,0,0,0
152,15,1,0,1,0
152,16,1,0,0,0
152,17,1,0,0,0
152,18,1,0,1,1
152,19,1,1,0,2
153,0,1,2,0,2
153,1,1,2,1,1
153,2,1,1,1,0
153,3,1,0,1,2
153,4,1,2,1,1
153,5,1,1,0,1
153,6,1,1,0,1
153,7,1,1,1,0
153,8,1,0,1,0
153,9,1,0,1,0
153,10,1,0,0,1
153,11,1,1,1,1
153,12,1,1,0,1
153,13,1,1,1,0
153,14,1,0,1,0
153,15,1,0,0,1
153,16,1,1,1,0
153,17,1,0,0,0
153,18,1,0,1,0
153,19,1,0,1,0
154,0,1,0,0,0
154,1,1,0,0,1
154,2,1,1,1,0
154,3,1,0,0,0
154,4,1,0,1,0
154,5,1,0,1,0
154,6,1,0,0,0
154,7,1,0,0,0
154,8,1,0,1,0
154,9,1,0,1,0
154,10,1,0,0,0
154,11,1,0,0,0
154,12,1,0,1,0
154,13,1,0,1,0
154,14,1,0,1,0
154,15,1,0,1,0
154,16,1,0,1,1
154,17,1,1,0,1
154,18,1,1,1,0
154,19,1,0,1,0
155,0,1,1,1,0
155,1,1,0,0,2
155,2,1,2,0,2
155,3,1,2,1,0
155,4,1,0,1,0
155,5,1,0,0,0
155,6,1,0,1,0
155,7,1,0,0,0
155,8,1,0,1,0
155,9,1,0,0,0
155,10,1,0,1,0
155,11,1,0,0,0
155,12,1,0,0,0
155,13,1,0,1,0
155,14,1,0,1,0
155,15,1,0,1,0
155,16,1,0,0,0
155,17,1,0,0,0
155,18,1,0,1,0
155,19,1,0,0,0
156,0,1,2,1,1
156,1,1,1,1,2
156,2,1,2,1,1
156,3,1,1,0,1
156,4,1,1,0,1
156,5,1,1,0,2
156,6,1,2,1,0
156,7,1,0,0,0
156,8,1,0,1,0
156,9,1,0,1,1
156,10,1,1,0,1
156,11,1,1,0,1
156,12,1,1,0,1
156,13,1,1,1,0
156,14,1,0,1,0
156,15,1,0,0,0
156,16,1,0,1,0
156,17,1,0,1,0
156,18,1,0,1,0
156,19,1,0,1,0
157,0,1,0,0,1
157,1,1,1,1,0
157,2,1,0,1,0
157,3,1,0,0,0
157,4,1,0,1,0
157,5,1,0,0,0
157,6,1,0,1,0
157,7,1,0,0,0
157,8,1,0,0,0
157,9,1,0,0,1
157,10,1,1,0,1
157,11,1,1,0,2
157,12,1,2,1,1
157,13,1,1,1,1
157,14,1,1,1,1
157,15,1,1,1,1
157,16,1,1,0,1
157,17,1,1,0,2
157,18,1,2,1,0
157,19,1,0,0,0
158,0,1,2,1,0
158,1,1,0,0,0
158,2,1,0,0,1
158,3,1,1,1,0
158,4,1,0,1,0
158,5,1,0,1,2
158,6,1,2,1,1
158,7,1,1,1,0
158,8,1,0,1,0
158,9,1,0,0,0
158,10,1,0,0,1
158,11,1,1,0,1
158,12,1,1,0,1
158,13,1,1,0,1
158,14,1,1,1,0
158,15,1,0,0,0
158,16,1,0,1,0
158,17,1,0,1,0
158,18,1,0,1,0
158,19,1,0,1,0
159,0,1,0,0,0
159,1,1,0,0,0
159,2,1,0,0,0
159,3,1,0,0,0
159,4,1,0,1,0
159,5,1,0,0,1
159,6,1,1,0,2
159,7,1,2,1,1
159,8,1,1,1,0
159,9,1,0,1,0
159,10,1,0,0,0
159,11,1,0,0,1
159,12,1,1,1,1
159,13,1,1,0,1
159,14,1,1,1,1
159,15,1,1,1,0
159,16,1,0,1,0
159,17,1,0,1,0
159,18,1,0,1,1
159,19,1,1,0,1
160,0,1,0,0,0
160,1,1,0,0,0
160,2,1,0,0,0
160,3,1,0,0,2
160,4,1,2,1,1
160,5,1,1,0,1
160,6,1,1,1,0
160,7,1,0,1,0
160,8,1,0,0,0
160,9,1,0,1,0
160,10,1,0,0,1
160,11,1,1,0,1
160,12,1,1,1,0
160,13,1,0,1,0
160,14,1,0,0,0
160,15,1,0,0,0
160,16,1,0,0,0
160,17,1,0,1,0
160,18,1,0,0,0
160,19,1,0,0,0
161,0,1,1,1,0
161,1,1,0,1,0
161,2,1,0,1,0
161,3,1,0,0,0
161,4,1,0,1,0
161,5,1,0,1,0
161,6,1,0,1,0
161,7,1,0,0,0
161,8,1,0,1,0
161,9,1,0,0,0
161,10,1,0,1,0
161,11,1,0,0,0
161,12,1,0,1,1
161,13,1,1,1,0
161,14,1,0,0,0
161,15,1,0,0,1
161,16,1,1,1,0
161,17,1,0,1,0
161,18,1,0,0,0
161,19,1,0,0,1
162,0,1,2,1,2
162,1,1,2,0,2
162,2,1,2,1,0
162,3,1,0,1,0
162,4,1,0,1,0
162,5,1,0,1,0
162,6,1,0,1,0
162,7,1,0,1,0
162,8,1,0,0,1
162,9,1,1,0,0
162,10,1,0,1,0
162,11,1,0,1,0
162,12,1,0,1,0
162,13,1,0,0,2
162,14,1,2,1,1
162,15,1,1,1,0
162,16,1,0,0,1
162,17,1,1,1,1
162,18,1,1,0,1
162,19,1,1,1,1
163,0,1,2,1,1
163,1,1,1,1,0
163,2,1,0,0,0
163,3,1,0,0,0
163,4,1,0,0,0
163,5,1,0,0,0
163,6,1,0,0,0
163,7,1,0,1,0
163,8,1,0,1,0
163,9,1,0,0,0
163,10,1,0,1,0
163,11,1,0,1,1
163,12,1,1,1,0
163,13,1,0,1,0
163,14,1,0,1,0
163,15,1,0,0,0
163,16,1,0,1,0
163,17,1,0,1,0
163,18,1,0,1,0
163,19,1,0,1,0
164,0,1,0,0,2
164,1,1,2,1,1
164,2,1,1,1,0
164,3,1,0,1,0
164,4,1,0,0,0
164,5,1,0,1,0
164,6,1,0,1,0
164,7,1,0,0,1
164,8,1,1,1,0
164,9,1,0,0,0
164,10,1,0,0,0
164,11,1,0,1,0
164,12,1,0,1,0
164,13,1,0,0,0
164,14,1,0,1,0
164,15,1,0,1,0
164,16,1,0,0,0
164,17,1,0,0,0
164,18,1,0,1,0
164,19,1,0,0,1
165,0,1,0,0,0
165,1,1,0,1,1
165,2,1,1,0,1
165,3,1,1,0,1
165,4,1,1,1,0
165,5,1,0,1,0
165,6,1,0,0,0
165,7,1,0,0,0
165,8,1,0,0,0
165,9,1,0,0,0
165,10,1,0,0,1
165,11,1,1,0,1
165,12,1,1,1,0
165,13,1,0,0,0
165,14,1,0,1,0
165,15,1,0,0,0
165,16,1,0,0,0
165,17,1,0,0,0
165,18,1,0,0,1
165,19,1,1,1,0
166,0,1,1,0,2
166,1,1,2,0,2
166,2,1,2,0,2
166,3,1,2,0,2
166,4,1,2,1,1
166,5,1,1,0,1
166,6,1,1,0,1
166,7,1,1,0,1
166,8,1,1,1,1
166,9,1,1,1,0
166,10,1,0,0,0
166,11,1,0,1,0
166,12,1,0,0,0
166,13,1,0,0,0
166,14,1,0,0,0
166,15,1,0,0,1
166,16,1,1,1,2
166,17,1,2,0,2
166,18,1,2,1,1
166,19,1,1,0,1
167,0,1,2,1,1
167,1,1,1,1,1
167,2,1,1,1,0
167,3,1,0,0,0
167,4,1,0,0,0
167,5,1,0,0,0
167,6,1,0,1,0
167,7,1,0,1,0
167,8,1,0,1,0
167,9,1,0,1,0
167,10,1,0,0,0
167,11,1,0,1,0
167,12,1,0,1,0
167,13,1,0,1,0
167,14,1,0,1,0
167,15,1,0,0,0
167,16,1,0,0,0
167,17,1,0,0,0
167,18,1,0,1,0
167,19,1,0,0,0
168,0,1,1,1,0
168,1,1,0,1,0
168,2,1,0,0,0
168,3,1,0,1,0
168,4,1,0,0,1
168,5,1,1,1,1
168,6,1,1,0,1
168,7,1,1,0,1
168,8,1,1,1,1
168,9,1,1,1,0
168,10,1,0,0,1
168,11,1,1,1,0
168,12,1,0,1,0
168,13,1,0,1,0
168,14,1,0,1,1
168,15,1,1,1,1
168,16,1,1,1,0
168,17,1,0,0,1
168,18,1,1,1,0
168,19,1,0,1,0
169,0,1,1,0,0
169,1,1,0,0,0
169,2,1,0,1,0
169,3,1,0,1,0
169,4,1,0,0,0
169,5,1,0,1,0
169,6,1,0,1,0
169,7,1,0,1,0
169,8,1,0,1,0
169,9,1,0,1,2
169,10,1,2,1,1
169,11,1,1,1,1
169,12,1,1,0,2
169,13,1,2,1,2
169,14,1,2,1,0
169,15,1,0,0,0
169,16,1,0,0,0
169,17,1,0,0,0
169,18,1,0,1,0
169,19,1,0,1,0
170,0,1,2,0,1
170,1,1,1,0,1
170,2,1,1,0,1
170,3,1,1,0,1
170,4,1,1,0,1
170,5,1,1,0,2
170,6,1,2,0,2
170,7,1,2,0,1
170,8,1,1,1,0
170,9,1,0,1,0
170,10,1,0,0,1
170,11,1,1,0,1
170,12,1,1,1,0
170,13,1,0,1,0
170,14,1,0,1,0
170,15,1,0,0,0
170,16,1,0,1,0
170,17,1,0,0,0
170,18,1,0,0,0
170,19,1,0,0,1
171,0,1,2,1,1
171,1,1,1,1,0
171,2,1,0,0,0
171,3,1,0,1,0
171,4,1,0,1,0
171,5,1,0,0,0
171,6,1,0,0,1
171,7,1,1,1,0
171,8,1,0,0,2
171,9,1,2,1,1
171,10,1,1,0,2
171,11,1,2,1,1
171,12,1,1,0,1
171,13,1,1,1,1
171,14,1,1,0,2
171,15,1,2,1,0
171,16,1,0,0,0
171,17,1,0,0,0
171,18,1,0,1,0
171,19,1,0,0,2
172,0,1,0,0,1
172,1,1,1,0,1
172,2,1,1,1,1
172,3,1,1,1,0
172,4,1,0,0,1
172,5,1,1,0,1
172,6,1,1,1,1
172,7,1,1,1,0
172,8,1,0,0,1
172,9,1,1,1,1
172,10,1,1,1,0
172,11,1,0,0,1
172,12,1,1,1,0
172,13,1,0,1,0
172,14,1,0,0,0
172,15,1,0,0,0
172,16,1,0,0,0
172,17,1,0,1,1
172,18,1,1,0,1
172,19,1,1,1,0
173,0,1,1,1,0
173,1,1,0,1,0
173,2,1,0,1,0
173,3,1,0,0,0
173,4,1,0,0,0
173,5,1,0,0,0
173,6,1,0,0,0
173,7,1,0,0,0
173,8,1,0,1,0
173,9,1,0,0,0
173,10,1,0,1,1
173,11,1,1,1,1
173,12,1,1,0,1
173,13,1,1,1,0
173,14,1,0,0,0
173,15,1,0,0,0
173,16,1,0,0,1
173,17,1,1,0,1
173,18,1,1,1,1
173,19,1,1,1,1
174,0,1,2,1,2
174,1,1,2,1,1
174,2,1,1,1,0
174,3,1,0,1,0
174,4,1,0,1,0
174,5,1,0,1,0
174,6,1,0,0,0
174,7,1,0,0,0
174,8,1,0,1,0
174,9,1,0,0,1
174,10,1,1,1,1
174,11,1,1,0,1
174,12,1,1,0,1
